time,pitch,Name:2,Name:3,Name:4,Name:5,Name:6,Name:7,Name:8,Name:9,Name:10
488,-1.282162,-0.024226,9.709977,-0.072625,-0.100363,0.094284,86.153099,86.153099,33.561375,5.108863
489,-1.027345,0.015253,9.814057,0.021121,0.027473,0.002668,86.169579,86.169579,33.557583,5.120646
490,-1.163726,-0.339158,9.856228,0.037101,0.040256,-0.003723,86.174774,86.174774,33.583645,5.147036
491,-1.111686,-0.056526,9.877762,-0.002315,0.002971,-0.004789,86.168358,86.168358,33.578030,5.140216
492,-1.166417,-0.070882,9.824824,0.022186,0.023211,-0.001593,86.165024,86.165024,33.581932,5.140703
493,-1.050673,0.127409,9.982739,0.078647,0.047713,-0.055923,86.148102,86.148102,33.605019,5.162523
494,-1.180773,0.173168,9.724333,0.137239,0.113762,-0.145408,86.080566,86.080566,33.656078,5.188546
495,-1.005811,-0.227003,9.952232,0.365212,0.262903,-0.109188,85.995148,85.995148,33.762917,5.278472
496,-1.283059,-0.933134,9.720744,0.350298,0.268230,-0.152865,85.919998,85.919998,33.931259,5.460811
497,-1.114377,-0.346336,9.980945,0.148957,0.177680,-0.124102,85.840775,85.840775,34.049698,5.534155
498,-1.204999,-0.301474,9.653450,0.271466,0.356649,-0.214652,85.747032,85.747032,34.216484,5.609105
499,-1.158342,-0.489895,9.142919,0.360951,0.564382,-0.460736,85.540199,85.540199,34.502911,5.673810
500,-0.961846,-0.175860,9.100748,0.235246,0.942563,-0.911356,85.095573,85.095573,34.984360,5.561813
501,4.090536,-0.672933,10.779491,0.927689,1.413424,-1.282080,84.391739,84.391739,35.737659,5.509705
502,-0.549113,2.018800,13.703610,1.469925,2.241160,-1.766790,83.440231,83.440231,36.940231,5.674358
503,-1.816920,-0.829951,9.654347,1.159924,0.742287,-1.842426,82.202911,82.202911,37.638149,5.631529
504,-1.169109,-0.208161,9.178808,1.153532,0.880776,-1.706068,80.927162,80.927162,38.229256,5.524143
505,-0.255715,0.291604,10.118223,0.941538,0.614451,-1.513249,79.821198,79.821198,38.727192,5.430747
506,0.105875,-0.471053,9.998889,1.070439,0.676239,-1.943629,78.538940,78.538940,39.208073,5.197056
507,0.250331,-0.836232,10.067080,1.369787,0.836033,-2.329267,76.997131,76.997131,39.744541,4.913575
508,-0.288913,-0.252126,10.071567,1.696833,1.091704,-2.824630,75.108307,75.108307,40.428299,4.592093
509,0.198291,-0.619098,10.051826,1.809755,1.267478,-3.424392,72.761780,72.761780,41.255020,4.069294
510,1.279470,-1.607862,9.209314,0.207548,0.997958,-3.675802,70.031639,70.031639,42.040775,2.758488
511,0.410938,-0.450417,9.689341,-0.313382,1.468819,-4.007109,67.045570,67.045570,42.806629,0.735873
512,-0.572442,-1.423029,9.626534,0.089300,1.586002,-4.167969,63.789597,63.789597,43.583195,-1.465781
513,-0.512326,-2.510489,12.298526,-0.197265,1.696793,-4.285151,60.372715,60.372715,44.447575,-3.928846
514,-0.362487,-0.113053,10.830635,-0.695824,2.249682,-4.216973,56.797821,56.797821,45.367142,-6.544579
515,0.157018,-1.859987,7.995343,-0.451871,2.528790,-4.035872,53.161343,53.161343,46.277020,-9.226831
516,-0.099594,-2.604700,9.025379,-0.015099,2.055798,-3.578860,49.796593,49.796593,47.038467,-11.748102
517,-0.865841,-1.520829,9.215595,0.126586,1.665899,-3.533052,46.524815,46.524815,47.642117,-14.182417
518,0.051143,0.093313,9.534117,-0.142935,1.447513,-3.797246,43.128597,43.128597,47.967289,-16.709646
519,0.791369,0.532963,9.449776,-0.310186,1.027786,-3.895253,39.696987,39.696987,47.909264,-19.355251
520,1.027345,-0.641530,9.106132,-0.820463,0.710328,-4.047590,36.257225,36.257225,47.545033,-22.254356
521,0.650502,-0.342747,10.045547,-1.671636,0.554795,-4.046525,32.989952,32.989952,46.920841,-25.424192
522,-0.454903,-0.260201,10.094894,-1.976311,0.665586,-4.196732,29.691246,29.691246,46.154682,-28.911705
523,2.246700,-2.587652,10.261782,-1.005825,0.500464,-4.134945,26.476366,26.476366,45.249615,-32.186665
524,2.086990,-1.829481,9.756634,-0.605273,0.433351,-3.476592,23.762478,23.762478,44.306496,-34.488178
525,2.206323,-2.947447,9.308908,-0.697954,0.171288,-3.128239,21.512035,21.512035,43.362373,-36.463196
526,1.398804,-3.199573,9.334031,-0.895034,0.058366,-2.690402,19.703382,19.703382,42.441109,-38.167759
527,0.323008,-1.964068,9.799701,-0.863075,0.169157,-2.101293,18.244577,18.244577,41.632664,-39.650326
528,0.628071,-0.235078,9.677676,-0.609535,0.202181,-1.224554,17.196415,17.196415,41.107685,-40.754269
529,0.422602,-0.791369,9.458749,-0.537094,0.040256,-0.603486,16.696545,16.696545,40.855583,-41.400791
530,1.040803,-0.375945,9.328648,-0.614861,-0.213284,-0.517197,16.471891,16.471891,40.623558,-41.876740
531,0.937620,-0.468361,9.095365,-0.862010,-0.637273,-0.820806,16.325144,16.325144,40.161800,-42.399071
532,0.571545,-0.017945,9.509892,-0.903557,-0.831157,-0.799500,16.258421,16.258421,39.525635,-42.957119
533,0.766247,-0.356206,9.409400,-0.782113,-0.978168,-0.707885,16.335369,16.335369,38.841377,-43.398071
534,0.497971,-0.477334,9.597821,-0.622318,-1.020780,-0.636510,16.485815,16.485815,38.147560,-43.705780
535,1.388037,-0.534758,9.725230,-0.436956,-0.938752,-0.469258,16.691277,16.691277,37.528187,-43.871769
536,0.282632,-1.135911,10.211536,-0.284619,-0.829026,-0.258329,16.948242,16.948242,37.000286,-43.932682
537,0.148943,-0.594873,9.758428,-0.187677,-0.662840,-0.010115,17.257534,17.257534,36.693024,-43.869114
538,0.057424,-0.704337,9.483871,-0.083278,-0.671362,0.113459,17.618433,17.618433,36.449688,-43.717957
539,-0.066396,-0.319419,9.747661,-0.027882,-0.713974,0.224250,18.051760,18.051760,36.232803,-43.494846
540,0.348131,-0.099594,9.809571,-0.003381,-0.719300,0.284972,18.521433,18.521433,36.039616,-43.222790
541,-0.335569,-0.103183,10.091306,-0.017229,-0.701190,0.371261,19.038774,19.038774,35.876266,-42.922657
542,-0.361589,-0.481820,9.422858,0.013664,-0.699060,0.430918,19.583517,19.583517,35.733715,-42.604946
543,-0.392993,-0.832643,9.656142,-0.031078,-0.784284,0.597104,20.225746,20.225746,35.623501,-42.218998
544,-0.384021,-0.312241,9.814057,-0.075821,-0.853528,0.775009,20.976519,20.976519,35.549454,-41.819294
545,-0.990558,-0.616407,9.980047,-0.175959,-0.824765,1.006178,21.830656,21.830656,35.539063,-41.405769
546,-0.432472,-0.773425,10.271651,-0.251595,-0.623424,1.376901,22.783777,22.783777,35.692272,-40.984459
547,-0.414527,-0.699850,9.756634,-0.458262,-0.194109,1.990512,23.865726,23.865726,36.202148,-40.567596
548,0.168682,-0.608332,9.669600,-0.301664,-0.131257,2.286665,25.110552,25.110552,36.959522,-40.059761
549,0.697159,-0.471053,9.794317,-0.037470,0.238401,2.513573,26.415354,26.415354,37.890663,-39.337551
550,-0.716001,0.367870,10.474429,0.424869,-0.622358,1.939378,27.783178,27.783178,38.588692,-38.394852
551,-0.593976,0.000897,9.948644,0.807310,-0.338989,1.898897,29.047546,29.047546,39.106590,-37.253723
552,-0.323008,-0.026917,9.657937,1.061916,-0.358165,2.191854,30.418594,30.418594,39.674492,-35.815239
553,-0.803931,-0.279940,9.989019,1.190817,-0.406103,2.685086,32.111252,32.111252,40.306168,-34.077320
554,-0.611023,0.088827,10.339842,1.394289,-0.432736,2.986565,34.094845,34.094845,41.005531,-32.027737
555,0.155223,0.595770,10.087716,0.649646,0.200051,2.957802,35.996292,35.996292,41.921646,-30.353918
556,-0.852382,0.029609,10.122709,0.445109,0.077542,2.633952,37.795631,37.795631,42.757332,-28.789610
557,-0.616407,-0.344542,9.472207,0.399302,-0.152563,2.560446,39.613369,39.613369,43.422226,-27.333851
558,-0.644221,0.550011,10.251912,0.404628,0.030669,2.335669,41.330688,41.330688,44.024494,-25.912878
559,-1.264217,-0.850587,9.339415,0.656038,-0.108885,2.104499,42.960979,42.960979,44.559597,-24.468561
560,-0.866738,-0.492587,10.722068,0.436587,-0.075861,2.218486,44.589809,44.589809,45.027538,-23.001904
561,-0.496176,-0.362487,9.993505,0.390779,-0.222872,2.115152,46.230450,46.230450,45.388008,-21.576208
562,-0.637043,-2.378594,10.069772,0.025382,-0.225003,2.120479,47.917267,47.917267,45.723068,-20.265179
563,-0.370562,-1.347661,9.546679,-0.015099,-0.207958,2.111956,49.588966,49.588966,45.983608,-19.063795
564,2.734800,-1.374578,8.399103,0.012599,-0.008747,1.885048,51.142883,51.142883,46.313557,-17.941730
565,-0.101389,-1.163726,11.380646,0.072255,0.356649,1.676250,52.500061,52.500061,46.753815,-16.957491
566,0.096005,-0.832643,10.170263,0.136173,-0.010878,1.171299,53.489525,53.489525,46.995380,-16.123211
567,-0.156120,-1.201410,9.576287,0.088235,-0.010878,1.187279,54.441116,54.441116,47.176632,-15.335903
568,0.183935,-0.974407,9.875967,0.174524,-0.068404,0.936934,55.365013,55.365013,47.314335,-14.623126
569,0.915189,-1.483145,9.665114,0.300229,0.106305,0.865559,56.084080,56.084080,47.469894,-13.938324
570,0.314035,-1.470583,9.935185,0.125520,0.074346,0.838926,56.769123,56.769123,47.626675,-13.316648
571,-0.523991,-2.018800,9.926212,0.045623,-0.006617,0.689785,57.350716,57.350716,47.738842,-12.827431
572,-0.474642,-2.989618,8.606366,0.041362,-0.027923,0.371261,57.836800,57.836800,47.795025,-12.455660
573,-0.578723,-0.676522,10.073360,-0.775721,-0.436997,0.017582,57.903610,57.903610,47.623466,-12.713458
574,-0.447725,-0.388507,10.111942,-0.426304,-0.263353,-0.014376,57.954659,57.954659,47.423550,-13.013319
575,-0.192010,-0.576928,10.076950,-0.064103,-0.041772,0.003734,57.972893,57.972893,47.356293,-13.114620
576,-0.126511,-1.134117,9.878658,0.179850,0.113762,0.006929,57.964554,57.964554,47.393826,-13.067966
577,-0.426191,-1.182568,9.709080,0.164936,0.100978,0.005864,57.940933,57.940933,47.454990,-12.977564
578,0.005383,-0.689981,10.066183,0.156414,0.094586,0.002668,57.922440,57.922440,47.503391,-12.909204
579,-0.003589,-1.336894,9.687546,0.294903,0.172353,-0.010115,57.888645,57.888645,47.597210,-12.775180
580,-0.144456,-1.388934,9.689341,0.111671,0.069019,-0.026095,57.852695,57.852695,47.659145,-12.687632
581,-0.376843,-1.388037,9.637300,-0.074756,-0.036445,-0.027160,57.832943,57.832943,47.657898,-12.703821
582,-0.041273,-0.934031,10.002479,-0.157849,-0.090775,-0.035682,57.822174,57.822174,47.609612,-12.793266
583,-0.200983,-1.034523,9.919035,0.039231,0.039191,-0.123037,57.764935,57.764935,47.591644,-12.863613
584,-0.212647,-0.722282,10.054519,0.244834,0.173418,-0.340357,57.524395,57.524395,47.626369,-12.948715
585,-0.286221,-0.977099,9.766503,0.425934,0.293797,-0.535307,57.095627,57.095627,47.703270,-13.057685
586,0.104080,-0.781500,9.702799,0.428065,0.322560,-0.718538,56.501942,56.501942,47.793034,-13.245194
587,-0.316727,-1.342277,9.858919,0.333253,0.292732,-0.955034,55.727245,55.727245,47.851784,-13.597368
588,0.207263,-1.213074,9.578979,0.055211,0.148917,-1.063694,54.830212,54.830212,47.801746,-14.200429
589,-0.382226,-1.203205,9.518864,0.018991,0.138264,-1.137199,53.890930,53.890930,47.722282,-14.878397
590,-0.252126,-1.605170,9.905576,-0.129086,0.039191,-1.128677,52.921734,52.921734,47.586525,-15.646325
591,-0.240461,-1.591711,9.770989,-0.214309,-0.052425,-0.943315,52.095490,52.095490,47.420944,-16.356236
592,-0.611023,-0.582312,9.996198,-0.275031,-0.088645,-0.991254,51.347351,51.347351,47.221676,-17.060122
593,-0.284426,0.429780,10.137065,-0.118433,-0.002356,-1.247990,50.462349,50.462349,47.005264,-17.831293
594,-0.225208,0.836232,10.412519,0.264009,0.245859,-1.853079,49.189644,49.189644,46.797550,-18.705826
595,-0.654091,0.870327,10.469046,0.778547,0.659194,-2.803324,47.152775,47.152775,46.604790,-19.856773
596,1.065029,0.143559,9.889425,0.945799,0.837098,-3.361539,44.422047,44.422047,46.376682,-21.319666
597,-0.262893,-0.742021,8.604572,0.631536,0.627235,-3.640647,41.463184,41.463184,46.016327,-22.984259
598,-0.023328,-2.479983,9.486563,0.294903,0.659194,-3.894188,38.390999,38.390999,45.438770,-24.983576
599,-0.626276,-2.645076,9.074728,0.135108,0.573970,-3.730132,35.389271,35.389271,44.790531,-27.010649
600,-0.227900,-2.829908,9.615767,0.020056,0.513248,-3.228377,32.720490,32.720490,44.134624,-28.849480
601,-1.729887,-3.187909,8.936552,-0.126955,0.435481,-2.615832,30.599052,30.599052,43.564880,-30.355343
602,0.239564,-3.018329,9.658834,-0.140804,0.307646,-2.108750,28.859121,28.859121,43.048836,-31.680077
603,0.897244,-2.682760,9.436317,-0.072625,0.269295,-1.577167,27.590256,27.590256,42.650379,-32.582645
604,-0.353514,-1.859987,9.778168,-0.065168,0.192594,-1.412046,26.549942,26.549942,42.293884,-33.334805
605,1.331510,-1.967656,9.229053,-0.123759,0.112696,-1.621909,25.498806,25.498806,41.877739,-34.106949
606,0.958257,-3.101773,12.176501,-0.208983,0.159569,-1.830708,24.326550,24.326550,41.389629,-34.982464
607,1.722709,-1.023756,12.881735,-0.425238,0.057301,-1.948956,23.071964,23.071964,40.801178,-35.994556
608,-0.299680,-2.218885,14.925657,-0.753350,-0.109951,-1.880777,22.007980,22.007980,40.123684,-37.007973
609,-0.936723,-1.624012,8.836061,-0.898230,-0.401842,-1.808336,21.104797,21.104797,39.352127,-38.058361
610,-0.740226,-1.012092,10.443026,-0.779982,-0.490262,-0.604551,20.629908,20.629908,38.742821,-38.831631
611,-0.995044,-0.955565,9.827516,-0.809810,-0.601053,-0.294550,20.678259,20.678259,38.363747,-39.248474
612,-1.152959,-0.573339,9.911857,-0.722456,-0.555245,-0.421320,20.744993,20.744993,37.987782,-39.639652
613,-0.441444,-0.286221,9.886734,-0.518984,-0.385863,-0.380839,20.731174,20.731174,37.643108,-39.993099
614,0.036787,-0.759069,9.927110,-0.329361,-0.255896,-0.132624,20.750744,20.750744,37.424717,-40.209908
615,0.169579,-0.940312,9.859817,-0.140804,-0.112081,-0.004789,20.798113,20.798113,37.335701,-40.299889
616,0.164196,-1.219355,9.780859,-0.098192,-0.076926,-0.006919,20.835068,20.835068,37.293297,-40.341145
617,-0.449519,-1.056056,9.848152,-0.061972,-0.049229,-0.032486,20.853928,20.853928,37.258926,-40.375870
618,-0.013459,-0.768938,9.759325,-0.075821,-0.067339,0.007995,20.870893,20.870893,37.228374,-40.403351
619,-0.443239,-0.796753,9.885837,-0.057711,-0.043902,0.109198,20.920593,20.920593,37.226650,-40.409771
620,-0.175860,-1.196027,9.718949,-0.120563,-0.105689,0.418134,21.096031,21.096031,37.302731,-40.346695
621,-0.333775,-1.027345,9.831104,-0.223897,-0.210089,0.683393,21.501863,21.501863,37.450214,-40.208977
622,-1.249861,-1.728092,8.532792,-0.268640,-0.277202,0.985937,22.075188,22.075188,37.656967,-40.006058
623,-0.877505,-1.156548,9.931596,-0.317643,-0.337924,1.334289,22.859903,22.859903,37.937943,-39.692848
624,-0.647810,-1.012092,9.813160,-0.458262,-0.405038,1.845632,23.946558,23.946558,38.364727,-39.239418
625,-3.036274,-1.441871,10.210639,-0.249464,-0.330467,1.409926,25.034079,25.034079,38.756519,-38.776920
626,-1.544157,-1.955992,10.253707,0.092496,-0.135518,2.224878,26.157440,26.157440,39.334061,-38.071533
627,-2.096860,-2.320273,10.417902,-0.150392,-0.405038,4.120041,28.273834,28.273834,40.380859,-36.712841
628,-1.108994,-2.394745,9.405811,-0.349602,-0.647926,5.302521,31.456394,31.456394,41.712578,-34.759876
629,0.291604,-0.055629,9.142021,-0.411389,-0.746998,5.940634,35.453800,35.453800,43.164452,-32.237148
630,-0.470156,1.222047,9.472207,-0.657473,-0.708647,5.612522,39.706585,39.706585,44.549347,-29.616293
631,-0.567956,0.928648,9.085495,-0.924863,-0.609575,4.822072,43.634346,43.634346,45.632057,-27.293009
632,-0.941209,-0.120231,6.646785,-0.903557,-0.429540,3.917634,46.962757,46.962757,46.450912,-25.420687
633,-1.900363,0.520402,9.450673,-0.611665,-0.353904,3.239040,49.730225,49.730225,47.121677,-23.860327
634,-0.283529,-0.251228,10.651186,-0.621253,-0.115277,3.148490,52.279266,52.279266,47.750957,-22.344370
635,1.101816,-1.002222,9.652554,-0.571184,0.121219,3.233714,54.857731,54.857731,48.457386,-20.755922
636,0.092416,-0.925059,13.111429,-0.784243,0.333213,3.444643,57.542778,57.542778,49.201813,-19.088041
637,-0.232386,-2.859517,9.467721,-1.243386,-0.615967,2.723437,60.166782,60.166782,49.566940,-17.629272
638,-0.135484,-0.190216,10.172955,-1.627959,-0.719300,2.467765,62.466038,62.466038,49.605003,-16.753494
639,-2.038539,3.979278,10.478018,-1.143248,-0.712909,1.964945,64.586449,64.586449,49.580578,-15.973419
640,-1.504678,1.264217,9.830208,-0.148261,-0.169607,1.005113,65.820236,65.820236,49.538891,-15.327658
641,-1.475967,0.848793,9.801496,0.183046,0.089260,0.720678,66.533409,66.533409,49.678257,-14.733536
642,-0.778808,0.584106,9.962102,0.268270,0.119088,0.787792,67.129501,67.129501,49.850346,-14.144282
643,-0.653194,-0.617304,9.491049,0.086104,-0.000225,0.515076,67.700302,67.700302,49.962196,-13.613747
644,-0.680111,-0.639735,9.507199,-0.096061,-0.108885,0.348890,68.085426,68.085426,49.983814,-13.332935
645,-1.486734,0.141765,9.917240,-0.164240,-0.099298,0.117720,68.295334,68.295334,49.952137,-13.265499
646,-1.272292,0.716001,9.894809,0.063733,0.044517,-0.245546,68.197426,68.197426,49.927570,-13.351504
647,-1.589020,0.029609,10.475326,0.059472,0.136133,-0.547025,67.792763,67.792763,49.922161,-13.603180
648,-1.005811,0.616407,10.623371,-0.105649,0.322560,-0.669534,67.205948,67.205948,49.956875,-14.088820
649,-0.546422,0.672933,10.594660,-0.140804,0.503660,-0.805892,66.461235,66.461235,50.094063,-14.740107
650,-0.570647,-0.106772,10.902414,-0.121629,0.478093,-0.942250,65.553833,65.553833,50.246761,-15.504350
651,-0.358898,-0.809314,11.071096,-0.229224,0.401392,-0.870875,64.650337,64.650337,50.332264,-16.311424
652,-0.560778,-0.716898,10.874599,-0.337884,0.197920,-0.689775,63.921791,63.921791,50.372700,-17.032457
653,-1.062337,-0.506943,10.689768,-0.477438,-0.222872,-0.657816,63.364471,63.364471,50.238937,-17.717859
654,-0.723179,-0.707028,10.856655,-0.317643,-0.523286,-0.535307,62.983696,62.983696,49.895031,-18.247829
655,-0.673830,-1.081179,10.696048,0.076517,-0.622358,-0.170975,62.855076,62.855076,49.506130,-18.423735
656,-0.946593,-1.133219,10.742704,-0.138673,-0.971776,0.031431,63.056465,63.056465,49.065269,-18.276608
657,-1.431105,-0.558086,9.981842,-0.575445,-1.184835,0.137961,63.442631,63.442631,48.472702,-18.227079
658,-1.543260,0.588592,9.716257,-0.428434,-1.091089,0.306278,63.936886,63.936886,47.882221,-18.177668
659,-1.518137,0.789575,9.622944,-0.426304,-0.847136,-0.156061,64.254585,64.254585,47.375961,-18.185337
660,-1.378167,1.056056,9.575390,-0.303794,-0.210089,-0.630118,64.038956,64.038956,47.046253,-18.547285
661,-1.433796,1.032728,9.454262,-0.068364,0.326821,-1.219227,63.229240,63.229240,46.935928,-19.240526
662,-0.608332,1.031831,9.383380,0.140434,0.764658,-1.883973,61.782997,61.782997,46.931744,-20.263517
663,-1.189746,0.398376,9.412091,0.271466,0.983044,-2.629680,59.690685,59.690685,46.956417,-21.656307
664,-1.520829,0.698953,9.157274,0.317274,0.894624,-3.485114,56.949989,56.949989,46.754562,-23.491058
665,-1.403290,0.447725,8.791199,0.417412,1.018199,-4.132814,53.680363,53.680363,46.320747,-25.648354
666,-1.346763,-0.306858,8.453835,0.192634,1.388922,-4.438554,50.020134,50.020134,45.817974,-28.106462
667,-0.779705,-0.539244,8.417945,-0.220701,1.790539,-4.377832,46.217556,46.217556,45.379288,-30.858946
668,-0.317624,-0.775219,8.730186,-0.739501,2.186830,-4.038003,42.452320,42.452320,45.072010,-33.835907
669,0.139073,-0.522196,9.355565,-1.327545,2.367930,-3.527726,38.893883,38.893883,44.907578,-36.992432
670,0.259304,0.184832,9.674087,-1.656721,2.395628,-2.954596,35.684044,35.684044,44.839794,-40.150932
671,0.179449,0.747404,9.301730,-1.621567,2.468068,-2.771365,32.686844,32.686844,44.810207,-43.215164
672,0.728562,1.257039,9.034352,-1.553388,2.684323,-3.007861,29.559855,29.559855,44.686966,-46.323437
673,1.712839,1.200513,8.993976,-1.561910,2.767416,-3.204941,26.233912,26.233912,44.406319,-49.560677
674,2.219782,0.412732,9.054989,-1.506515,2.684323,-3.492571,22.870407,22.870407,43.864994,-52.782215
675,2.099551,0.412732,9.727024,-1.446858,2.347689,-3.602297,19.610912,19.610912,43.036549,-55.905140
676,2.384875,1.073104,10.248323,-0.928058,1.723425,-3.464873,16.847874,16.847874,41.947624,-58.452827
677,3.112540,1.429310,10.346123,-0.378365,1.240846,-3.055799,14.656392,14.656392,40.763645,-60.246735
678,3.704721,1.785516,10.733732,-0.282488,0.894624,-2.354834,13.022960,13.022960,39.728550,-61.474831
679,3.515403,1.411365,11.111472,-0.626579,0.694349,-1.705003,11.857074,11.857074,38.947815,-62.479740
680,3.393378,1.737065,10.657467,-1.044176,0.655998,-1.336410,10.934076,10.934076,38.379215,-63.577217
681,2.829011,2.056484,10.329972,-1.131530,0.671977,-1.223488,10.100491,10.100491,37.902641,-64.742294
682,2.373211,1.725401,10.171161,-0.864141,0.581427,-1.161701,9.326844,9.326844,37.441132,-65.793015
683,1.667977,2.228755,9.762017,-0.488091,0.444004,-1.221358,8.657276,8.657276,36.931240,-66.570114
684,0.771630,1.317155,9.622046,-0.259052,0.429090,-1.174485,8.037348,8.037348,36.392288,-67.132217
685,-0.014356,0.353514,8.801966,-0.161045,0.260773,-0.829329,7.537170,7.537170,35.935123,-67.544991
686,1.083871,0.560778,8.386541,-0.058776,0.011493,0.224250,7.396142,7.396142,35.827942,-67.688759
687,2.837983,1.624909,9.004743,0.065864,-0.354969,1.537761,7.801381,7.801381,36.322136,-67.440636
688,2.851442,1.659005,8.743645,0.683736,-1.136897,2.473092,8.895470,8.895470,37.285770,-66.557953
689,3.152019,1.601581,9.019996,0.242703,-1.368066,2.856599,10.585453,10.585453,38.389332,-65.270370
690,2.787738,1.853706,8.891690,-0.185546,-1.371262,3.130380,12.439034,12.439034,39.622929,-64.095459
691,1.820508,1.461611,8.978723,-0.630841,-1.305214,3.400965,14.429338,14.429338,40.974087,-63.071976
692,1.834864,1.124247,9.116899,-0.755480,-1.161399,3.562891,16.487162,16.487162,42.422665,-62.102638
693,1.502884,0.981585,8.931169,-0.589294,-1.124113,3.722685,18.612467,18.612467,43.968311,-61.014755
694,0.773425,1.911130,8.089554,-0.492352,-1.244492,3.570348,20.903574,20.903574,45.447330,-59.687508
695,1.419440,1.534288,7.634651,-0.130151,-1.087893,3.315742,23.162893,23.162893,46.774464,-58.228275
696,2.592139,0.436958,8.391027,-0.005511,-0.823700,3.413749,25.309599,25.309599,48.088692,-56.648418
697,3.174450,0.078060,9.458749,0.072255,-0.927033,4.236158,27.788904,27.788904,49.627892,-54.755722
698,2.741081,2.252980,9.923521,-0.175959,-1.315867,5.110767,31.169741,31.169741,51.423183,-52.148041
699,1.659902,2.721342,9.876864,-0.132282,-1.722810,5.575237,35.533955,35.533955,53.249577,-48.708359
700,0.156120,2.315787,9.441701,-0.427369,-1.974220,5.622110,40.635418,40.635418,54.843803,-44.697376
701,-1.641957,2.600214,9.376202,-0.819398,-2.004049,5.632763,46.196491,46.196491,56.183559,-40.464657
702,-2.862209,3.256996,8.937449,-1.125138,-1.944392,5.569911,52.091564,52.091564,57.283783,-36.066437
703,-3.679599,2.979748,8.705063,-1.225276,-1.700439,5.337676,58.055771,58.055771,58.165344,-31.679996
704,-2.800299,3.152019,8.953600,-0.768264,-1.088959,4.933928,63.696629,63.696629,58.922199,-27.433117
705,-2.296945,3.165478,9.051399,0.046688,-0.443389,4.546160,68.810097,68.810097,59.733269,-23.180155
706,-2.488955,3.103568,8.197223,0.488787,-0.384797,3.906981,73.484138,73.484138,60.387943,-18.915405
707,-2.069045,3.064089,8.373083,0.281054,-0.232460,3.236910,77.506958,77.506958,60.810768,-15.170933
708,-1.446358,2.688144,8.881821,-0.039601,-0.090775,2.834228,80.994530,80.994530,61.130871,-12.075803
709,-1.177184,2.459346,9.451571,-0.125890,-0.026857,2.547663,84.144386,84.144386,61.388611,-9.389241
710,-0.926853,1.947020,9.963897,0.114867,0.154243,2.352713,87.048668,87.048668,61.626003,-6.855490
711,-1.653621,2.055587,10.297671,0.355624,0.480224,2.377215,89.887810,89.887810,61.959011,-4.221757
712,-1.589917,2.453963,10.330870,0.514354,0.716720,2.356975,92.778946,92.778946,62.377357,-1.412899
713,-1.044392,1.792694,10.980474,0.820094,0.805139,2.289861,95.701744,95.701744,62.818306,1.567760
714,-1.728092,1.792694,11.447939,0.801984,0.420567,2.010753,98.482491,98.482491,63.106373,4.512649
715,-2.132750,2.878359,11.211066,0.408889,-0.093971,1.635768,100.764458,100.764458,63.047039,6.864272
716,-1.880624,2.437813,9.900192,0.244834,-0.340055,1.252262,102.501198,102.501198,62.791832,8.564183
717,-1.358428,1.949712,9.286477,0.250160,-0.167477,0.770747,103.673386,103.673386,62.559269,9.731039
718,-1.257039,1.991882,9.316087,0.339645,0.202181,0.142222,104.187469,104.187469,62.539845,10.358171
719,-1.270498,2.377697,9.030763,0.186242,0.832837,-0.648228,103.930916,103.930916,62.888565,10.281177
720,-1.640162,2.164153,9.066652,0.334318,1.317547,-1.533490,102.659111,102.659111,63.628838,9.302759
721,-1.429310,2.332835,8.607264,0.462154,1.757515,-2.348442,100.284706,100.284706,64.666779,7.447780
722,-0.545524,2.226063,8.534587,0.216071,2.202809,-2.941813,96.792305,96.792305,65.958542,4.526116
723,-0.624482,2.583166,8.792994,-0.663865,2.431848,-3.424392,92.141228,92.141228,67.365234,0.139267
724,-1.055159,2.981543,9.724333,-1.610914,2.356212,-3.784462,86.213280,86.213280,68.597847,-6.014904
725,-1.961376,2.202734,10.866525,-2.096689,2.319992,-3.771679,79.376038,79.376038,69.512489,-13.450017
726,-1.679641,2.104935,10.585687,-1.863389,2.262466,-3.432914,72.367622,72.367622,70.129486,-21.132549
727,-0.853279,1.123350,9.596026,-0.875859,1.841673,-3.403086,65.548752,65.548752,70.376038,-28.228806
728,0.095108,1.664388,9.774578,0.032839,1.174797,-3.490440,59.129692,59.129692,70.056053,-34.520939
729,0.927751,1.545055,9.434523,0.847792,0.692218,-2.959923,54.007671,54.007671,69.368805,-39.009594
730,0.769836,2.071737,9.652554,0.820094,0.431220,-2.543391,50.151619,50.151619,68.609238,-42.157330
731,0.462978,3.009357,9.561932,0.893599,0.213900,-2.493322,47.064129,47.064129,67.772316,-44.583187
732,0.447725,3.483102,9.011024,1.100267,0.202181,-2.992947,43.991093,43.991093,66.730980,-46.884491
733,0.502457,2.974365,8.849520,1.469925,0.179810,-3.739720,40.548676,40.548676,65.359909,-49.329350
734,1.077590,2.252980,8.966162,1.751163,0.212834,-4.418314,36.853493,36.853493,63.606155,-51.782051
735,1.120658,1.057851,9.520658,1.978072,0.184071,-4.843367,33.125126,33.125126,61.559887,-54.053062
736,0.822773,0.182141,9.780859,1.968484,-0.025792,-4.827388,29.856335,29.856335,59.316868,-55.825626
737,1.403290,0.430677,9.579876,1.946113,-0.231394,-4.581304,27.197466,27.197466,57.045254,-57.010090
