time,accel.x,accel.y,accel.z,rate.x,rate.y,rate.z,yaw,yaw_c,pitch,roll
1240,0.056526,0.044862,9.844563,-0.000185,-0.001290,0.002668,3.659381,3.659381,-10.110828,28.825153
1241,0.026020,0.048451,9.839180,0.006207,-0.001290,-0.000528,3.659154,3.659154,-10.109602,28.824238
1242,0.015253,0.083444,9.884042,-0.007642,-0.002356,0.004799,3.658881,3.658881,-10.108211,28.821865
1243,0.055629,0.087930,9.874172,-0.001250,-0.001290,0.001603,3.658813,3.658813,-10.107208,28.820438
1244,0.048451,0.072677,9.866995,-0.001250,-0.004486,0.000538,3.658078,3.658078,-10.108900,28.820696
1245,-0.026020,0.033198,9.929802,-0.003381,0.005101,-0.002658,3.658866,3.658866,-10.104611,28.818874
1246,0.016150,0.055629,9.886734,0.001946,-0.005552,0.001603,3.659002,3.659002,-10.103999,28.818867
1247,0.078957,0.036787,9.875967,-0.001250,-0.003421,-0.005854,3.656805,3.656805,-10.106284,28.819750
1248,0.016150,0.033198,9.855330,-0.000185,-0.001290,-0.003723,3.657004,3.657004,-10.106816,28.818146
1249,0.047554,0.071780,9.850844,-0.001250,0.009363,0.001603,3.658838,3.658838,-10.103930,28.817719
1250,0.018842,0.085238,9.807776,-0.001250,0.008297,-0.000528,3.660259,3.660259,-10.103043,28.816511
1251,0.011664,0.080752,9.834694,-0.000185,0.005101,-0.004789,3.661160,3.661160,-10.101315,28.816727
1252,-0.040376,0.071780,9.887631,-0.002315,0.000840,-0.001593,3.661780,3.661780,-10.102356,28.816153
1253,0.058321,0.085238,9.836488,0.007272,-0.007682,-0.010115,3.660861,3.660861,-10.101863,28.817913
1254,0.016150,0.078060,9.831104,-0.008707,-0.002356,-0.001593,3.659655,3.659655,-10.102883,28.815699
1255,0.013459,0.112156,9.870584,-0.000185,-0.000225,0.003734,3.659754,3.659754,-10.101834,28.816074
1256,0.079855,0.081649,9.867891,0.004076,-0.004486,-0.003723,3.659226,3.659226,-10.099887,28.816299
1257,0.056526,0.076266,9.889425,-0.000185,-0.002356,0.003734,3.658599,3.658599,-10.101638,28.815939
1258,0.050246,0.111258,9.908268,0.005142,-0.001290,-0.003723,3.658182,3.658182,-10.101001,28.818218
1259,0.079855,0.062807,9.916343,-0.006577,0.009363,-0.000528,3.658896,3.658896,-10.101119,28.814941
1260,0.043068,0.048451,9.885837,0.004076,0.004036,0.004799,3.660096,3.660096,-10.098859,28.815475
1261,0.066396,0.069985,9.842769,-0.001250,-0.007682,0.004799,3.659601,3.659601,-10.100128,28.815708
1262,0.021534,0.036787,9.890323,0.000881,-0.001290,0.000538,3.658352,3.658352,-10.098205,28.816786
1263,-0.012561,0.077163,9.909165,-0.003381,-0.003421,0.002668,3.656264,3.656264,-10.100551,28.817781
1264,0.098697,0.058321,9.835591,0.003011,-0.000225,-0.002658,3.655642,3.655642,-10.099526,28.816444
1265,0.038582,0.023328,9.847255,0.004076,-0.001290,0.002668,3.654113,3.654113,-10.100368,28.817215
1266,0.030506,0.031404,9.883145,0.005142,-0.003421,-0.003723,3.652019,3.652019,-10.101462,28.820276
1267,0.041273,0.012561,9.886734,0.010468,-0.013009,0.000538,3.651557,3.651557,-10.101915,28.822323
1268,0.031404,0.008972,9.853536,0.004076,-0.000225,0.003734,3.650545,3.650545,-10.102345,28.823248
1269,0.025123,0.093313,9.833797,0.000881,0.005101,0.002668,3.651561,3.651561,-10.103183,28.824305
1270,0.028712,0.077163,9.845461,0.004076,-0.002356,0.000538,3.653379,3.653379,-10.103343,28.821922
1271,0.061910,0.113053,9.828413,-0.000185,0.000840,-0.004789,3.652976,3.652976,-10.103687,28.822376
1272,0.072677,0.080752,9.882248,0.001946,-0.001290,0.012256,3.654451,3.654451,-10.105470,28.823711
1273,0.064602,0.091519,9.891220,-0.001250,-0.005552,-0.009050,3.653926,3.653926,-10.104775,28.822483
1274,-0.021534,0.060115,9.874172,-0.004446,-0.005552,0.002668,3.654450,3.654450,-10.105483,28.821671
1275,0.015253,0.066396,9.911857,0.006207,0.000840,-0.003723,3.653769,3.653769,-10.104567,28.821445
1276,0.031404,0.048451,9.843666,0.000881,-0.006617,0.002668,3.655821,3.655821,-10.101797,28.820728
1277,0.061013,0.033198,9.880453,0.003011,0.004036,0.003734,3.654568,3.654568,-10.102651,28.819502
1278,0.026020,0.017945,9.893911,-0.001250,-0.001290,0.002668,3.654356,3.654356,-10.102406,28.818827
1279,0.101389,0.085238,9.902884,0.001946,0.002971,-0.000528,3.655451,3.655451,-10.101340,28.818403
1280,0.017048,0.084341,9.855330,-0.003381,0.000840,-0.004789,3.654093,3.654093,-10.103390,28.818777
1281,0.054732,0.041273,9.835591,-0.005511,-0.001290,0.002668,3.652915,3.652915,-10.105117,28.818033
1282,-0.031404,0.135484,9.821235,0.004076,0.006167,-0.001593,3.652106,3.652106,-10.105935,28.820137
1283,0.063704,0.095108,9.912754,0.006207,-0.004486,-0.004789,3.650289,3.650289,-10.107041,28.822184
1284,0.001794,0.048451,9.850844,-0.006577,0.007232,0.000538,3.650627,3.650627,-10.105563,28.821653
1285,0.021534,0.042170,9.848152,0.006207,0.001906,-0.005854,3.649695,3.649695,-10.105340,28.824261
1286,0.020637,0.018842,9.818543,-0.002315,-0.003421,-0.002658,3.649004,3.649004,-10.104695,28.823673
1287,-0.021534,0.018842,9.824824,0.003011,0.004036,0.001603,3.649333,3.649333,-10.104740,28.824480
1288,-0.061910,0.028712,9.808674,-0.004446,0.001906,0.002668,3.650193,3.650193,-10.105354,28.823248
1289,0.010767,0.019739,9.882248,0.000881,-0.002356,-0.001593,3.649731,3.649731,-10.105805,28.823828
1290,0.019739,0.019739,9.898398,0.004076,-0.004486,0.004799,3.651609,3.651609,-10.105865,28.824492
1291,0.041273,0.080752,9.800598,0.003011,0.009363,-0.000528,3.652427,3.652427,-10.104786,28.823011
1292,0.059218,0.046657,9.910959,-0.000185,-0.000225,-0.000528,3.652190,3.652190,-10.103830,28.823553
1293,0.008075,0.072677,9.926212,0.005142,-0.002356,0.003734,3.652751,3.652751,-10.104977,28.825172
1294,0.012561,0.123820,9.842769,-0.006577,-0.000225,0.005864,3.653084,3.653084,-10.106277,28.823912
1295,0.068191,0.067293,9.875967,-0.000185,-0.001290,0.001603,3.652228,3.652228,-10.106931,28.823961
1296,0.066396,0.032301,9.875070,-0.002315,-0.009813,-0.006919,3.651309,3.651309,-10.107688,28.823641
1297,0.008075,0.020637,9.804188,-0.007642,0.006167,0.004799,3.653076,3.653076,-10.106433,28.822128
1298,0.069985,0.004486,9.842769,-0.003381,0.004036,0.002668,3.652698,3.652698,-10.106237,28.820026
1299,0.044862,0.037684,9.820338,0.003011,0.001906,-0.002658,3.653519,3.653519,-10.106414,28.819046
1300,-0.018842,0.043965,9.875967,-0.006577,0.004036,0.002668,3.654245,3.654245,-10.106261,28.818449
1301,0.004486,0.060115,9.860714,-0.001250,0.001906,-0.003723,3.653834,3.653834,-10.108129,28.819267
1302,0.028712,0.090622,9.842769,0.008338,-0.000225,0.001603,3.653808,3.653808,-10.110069,28.819767
1303,0.033198,0.071780,9.914549,-0.003381,-0.000225,0.004799,3.652496,3.652496,-10.111032,28.821112
1304,0.012561,0.014356,9.930698,-0.001250,0.002971,-0.000528,3.651783,3.651783,-10.112179,28.822462
1305,0.017048,0.061910,9.874172,-0.002315,0.001906,0.001603,3.652195,3.652195,-10.111578,28.821438
1306,0.004486,0.062807,9.878658,0.006207,-0.003421,-0.009050,3.650044,3.650044,-10.114028,28.823898
1307,0.025123,0.060115,9.866995,-0.003381,-0.005552,0.000538,3.649287,3.649287,-10.116264,28.824171
1308,-0.032301,0.061013,9.849050,0.001946,-0.004486,-0.000528,3.648369,3.648369,-10.117025,28.824957
1309,0.012561,0.049348,9.840975,-0.001250,0.011493,0.000538,3.649368,3.649368,-10.115629,28.825409
1310,0.051143,0.034993,9.949541,0.004076,0.000840,0.000538,3.649122,3.649122,-10.116199,28.825956
1311,0.017048,0.083444,9.866097,-0.001250,0.005101,-0.001593,3.648555,3.648555,-10.117845,28.826073
1312,0.045759,0.027815,9.833797,-0.003381,0.004036,-0.004789,3.649002,3.649002,-10.116427,28.824915
1313,0.095108,0.066396,9.861611,-0.001250,0.001906,0.000538,3.649358,3.649358,-10.117184,28.824863
1314,0.000000,0.069985,9.948644,-0.004446,-0.000225,-0.000528,3.649098,3.649098,-10.116771,28.823095
1315,0.070882,0.023328,9.835591,-0.005511,0.005101,-0.005854,3.649081,3.649081,-10.117186,28.822994
1316,0.065499,0.070882,9.839180,-0.005511,0.009363,-0.000528,3.651494,3.651494,-10.115029,28.821608
1317,0.048451,0.043965,9.823030,0.005142,0.002971,0.003734,3.650793,3.650793,-10.115907,28.821627
1318,0.018842,0.076266,9.832899,-0.000185,-0.000225,0.003734,3.650393,3.650393,-10.117505,28.820986
1319,0.028712,0.071780,9.854433,-0.005511,-0.007682,-0.001593,3.649009,3.649009,-10.118844,28.820873
1320,0.021534,0.066396,9.883145,-0.005511,-0.000225,0.002668,3.647031,3.647031,-10.122501,28.822580
1321,0.041273,0.106772,9.817646,-0.005511,0.000840,0.000538,3.647864,3.647864,-10.122405,28.819645
1322,0.009870,0.066396,9.878658,-0.006577,0.002971,0.000538,3.648412,3.648412,-10.122572,28.818716
1323,-0.030506,0.119333,9.858919,0.001946,0.007232,-0.003723,3.647913,3.647913,-10.122585,28.818089
1324,0.072677,0.081649,9.848152,-0.001250,0.002971,0.003734,3.647701,3.647701,-10.122339,28.819851
1325,0.119333,0.043965,9.876864,-0.003381,-0.002356,0.002668,3.646937,3.646937,-10.122070,28.820244
1326,0.004486,0.020637,9.824824,0.000881,0.000840,-0.000528,3.645081,3.645081,-10.121483,28.820211
1327,0.028712,0.061910,9.883145,-0.007642,0.004036,-0.002658,3.645526,3.645526,-10.120065,28.819902
1328,0.053835,0.038582,9.839180,0.006207,0.001906,-0.007985,3.642878,3.642878,-10.119884,28.820629
1329,0.088827,0.044862,9.832002,0.003011,0.001906,0.009060,3.643048,3.643048,-10.118455,28.822927
1330,0.047554,0.057424,9.851742,0.005142,-0.005552,-0.001593,3.641662,3.641662,-10.118545,28.822702
1331,-0.006281,0.053835,9.854433,0.000881,-0.001290,-0.004789,3.640818,3.640818,-10.120176,28.824076
1332,0.032301,0.077163,9.866995,0.009403,-0.006617,0.000538,3.642063,3.642063,-10.120863,28.825220
1333,0.036787,0.056526,9.840077,-0.007642,0.005101,-0.005854,3.642472,3.642472,-10.119008,28.825043
1334,0.026917,0.091519,9.859817,-0.001250,-0.000225,-0.000528,3.642656,3.642656,-10.118556,28.825016
1335,0.061910,0.093313,9.818543,-0.004446,-0.001290,-0.003723,3.642330,3.642330,-10.119779,28.825827
1336,0.039479,0.094211,9.884042,-0.003381,0.005101,-0.003723,3.642538,3.642538,-10.120037,28.824099
1337,0.087930,0.048451,9.832899,-0.004446,-0.000225,-0.002658,3.642447,3.642447,-10.119580,28.825230
1338,0.053835,0.078060,9.881351,-0.003381,0.006167,0.000538,3.641529,3.641529,-10.120338,28.826868
1339,-0.006281,0.017945,9.860714,-0.002315,0.002971,-0.002658,3.640942,3.640942,-10.118498,28.826500
1340,0.026020,0.035890,9.815851,-0.005511,-0.001290,-0.003723,3.640249,3.640249,-10.117850,28.827250
1341,0.043965,0.029609,9.823927,0.007272,-0.001290,0.005864,3.640180,3.640180,-10.116849,28.827160
1342,-0.006281,0.059218,9.879556,0.000881,-0.001290,-0.001593,3.640031,3.640031,-10.117747,28.827438
1343,0.033198,0.032301,9.866995,0.003011,-0.001290,-0.006919,3.640790,3.640790,-10.116777,28.825857
1344,0.033198,0.034095,9.901987,0.003011,-0.000225,0.001603,3.641733,3.641733,-10.116739,28.826063
1345,0.065499,0.019739,9.874172,0.003011,0.000840,0.000538,3.642325,3.642325,-10.115818,28.824879
1346,0.005383,0.046657,9.878658,0.005142,-0.009813,-0.001593,3.642150,3.642150,-10.116007,28.823702
1347,-0.001794,0.037684,9.862508,0.001946,0.008297,0.005864,3.643055,3.643055,-10.115535,28.824776
1348,0.014356,0.093313,9.871481,0.001946,-0.000225,-0.007985,3.642864,3.642864,-10.113492,28.825798
1349,-0.008075,0.087930,9.817646,0.001946,0.000840,-0.004789,3.642942,3.642942,-10.114238,28.824583
1350,-0.017048,0.066396,9.858022,0.005142,-0.000225,0.006929,3.642555,3.642555,-10.115561,28.824051
1351,0.007178,0.014356,9.847255,0.000881,0.001906,0.000538,3.643328,3.643328,-10.115573,28.825266
1352,0.018842,0.097800,9.805982,-0.001250,-0.003421,-0.001593,3.643490,3.643490,-10.115669,28.823549
1353,0.024226,0.062807,9.813160,0.006207,0.000840,-0.001593,3.643112,3.643112,-10.115474,28.825949
1354,0.066396,0.020637,9.862508,-0.006577,0.005101,0.001603,3.643250,3.643250,-10.116112,28.822777
1355,0.039479,0.022431,9.843666,0.001946,-0.002356,0.003734,3.643857,3.643857,-10.117419,28.824015
1356,0.001794,0.036787,9.912754,-0.006577,0.000840,0.002668,3.643647,3.643647,-10.117177,28.823105
1357,0.052040,0.043965,9.845461,0.000881,-0.003421,-0.000528,3.642825,3.642825,-10.118267,28.824720
1358,0.069088,0.051143,9.889425,-0.002315,0.008297,-0.000528,3.642016,3.642016,-10.119083,28.826092
1359,0.065499,0.075369,9.861611,-0.008707,0.002971,-0.004789,3.642096,3.642096,-10.119831,28.823669
1360,0.046657,0.039479,9.867891,0.003011,0.006167,-0.002658,3.641222,3.641222,-10.118252,28.825176
1361,-0.016150,0.063704,9.811365,0.001946,0.002971,0.001603,3.640664,3.640664,-10.119624,28.826258
1362,0.010767,0.003589,9.847255,-0.002315,0.004036,-0.002658,3.641051,3.641051,-10.118312,28.825594
1363,0.009870,0.029609,9.852638,-0.007642,-0.001290,-0.012246,3.640108,3.640108,-10.118365,28.826389
1364,0.010767,0.059218,9.910062,-0.003381,-0.002356,-0.000528,3.640117,3.640117,-10.119486,28.825058
1365,0.018842,0.080752,9.869686,0.001946,0.000840,0.004799,3.638263,3.638263,-10.120154,28.826498
1366,-0.005383,0.060115,9.856228,-0.001250,0.002971,0.005864,3.638880,3.638880,-10.119941,28.825916
1367,0.019739,0.070882,9.858919,0.008338,-0.008747,-0.002658,3.639071,3.639071,-10.122000,28.826988
1368,0.095108,0.050246,9.861611,0.000881,-0.000225,-0.000528,3.636873,3.636873,-10.124285,28.827993
1369,0.045759,0.063704,9.879556,0.003011,-0.001290,0.001603,3.636040,3.636040,-10.125647,28.829494
1370,0.077163,0.061910,9.881351,-0.012968,0.007232,-0.003723,3.635169,3.635169,-10.125319,28.829664
1371,0.018842,0.066396,9.851742,0.005142,0.000840,0.002668,3.634862,3.634862,-10.124743,28.831081
1372,0.067293,0.057424,9.847255,0.000881,0.000840,0.000538,3.634595,3.634595,-10.127107,28.830414
1373,0.023328,0.099594,9.806879,0.001946,0.005101,0.004799,3.636312,3.636312,-10.124435,28.829397
1374,0.002692,0.043965,9.882248,-0.000185,-0.000225,-0.001593,3.635742,3.635742,-10.124828,28.830616
1375,0.057424,0.041273,9.845461,-0.003381,-0.002356,-0.001593,3.637392,3.637392,-10.125037,28.829601
1376,0.024226,0.085238,9.809571,0.001946,-0.004486,-0.002658,3.635514,3.635514,-10.126247,28.828367
1377,0.043965,0.069985,9.840975,0.005142,0.005101,-0.000528,3.635568,3.635568,-10.126284,28.830317
1378,0.009870,0.087930,9.945055,0.001946,-0.002356,-0.001593,3.636030,3.636030,-10.125851,28.831963
1379,-0.000897,0.051143,9.844563,-0.003381,0.000840,0.002668,3.636214,3.636214,-10.125401,28.831211
1380,0.057424,0.087930,9.892118,0.005142,-0.003421,0.000538,3.636268,3.636268,-10.125437,28.830851
1381,-0.003589,0.040376,9.902884,0.007272,-0.003421,0.002668,3.634921,3.634921,-10.127212,28.831827
1382,-0.009870,0.089724,9.823030,-0.004446,-0.001290,0.000538,3.633250,3.633250,-10.128811,28.833841
1383,-0.008075,0.025123,9.866097,0.001946,0.004036,-0.002658,3.633375,3.633375,-10.128469,28.833464
1384,0.001794,-0.003589,9.866995,-0.000185,-0.002356,-0.004789,3.633163,3.633163,-10.128223,28.834612
1385,0.006281,0.078060,9.814955,0.004076,-0.000225,-0.001593,3.632998,3.632998,-10.126889,28.832586
1386,0.008972,0.043965,9.818543,-0.001250,0.007232,0.001603,3.631922,3.631922,-10.126174,28.834507
1387,0.046657,0.046657,9.854433,0.006207,0.000840,0.001603,3.633894,3.633894,-10.125309,28.834175
1388,0.078957,0.037684,9.873275,0.001946,0.005101,-0.001593,3.632865,3.632865,-10.124755,28.834242
1389,-0.012561,0.034095,9.903782,0.003011,0.004036,-0.001593,3.633984,3.633984,-10.123147,28.835155
1390,0.018842,0.088827,9.861611,-0.000185,0.002971,-0.000528,3.635293,3.635293,-10.120951,28.834459
1391,0.077163,0.051143,9.891220,-0.008707,0.008297,0.004799,3.636173,3.636173,-10.119768,28.832859
1392,0.026917,0.061910,9.894809,0.001946,-0.001290,0.007995,3.636428,3.636428,-10.118939,28.831974
1393,0.064602,0.096902,9.826618,-0.002315,-0.003421,0.000538,3.636496,3.636496,-10.119955,28.831974
1394,0.030506,0.047554,9.878658,0.006207,0.000840,-0.001593,3.635278,3.635278,-10.119996,28.832327
1395,-0.002692,0.061013,9.841871,-0.002315,-0.006617,0.000538,3.634852,3.634852,-10.120881,28.832170
1396,0.051143,0.050246,9.893911,-0.004446,-0.000225,-0.003723,3.634137,3.634137,-10.120779,28.833168
1397,0.052937,0.081649,9.860714,-0.007642,-0.001290,0.003734,3.634815,3.634815,-10.120461,28.832090
1398,-0.009870,0.034993,9.870584,-0.006577,-0.000225,-0.003723,3.633767,3.633767,-10.121704,28.830219
1399,-0.016150,0.043068,9.892118,-0.004446,0.001906,0.001603,3.633436,3.633436,-10.121671,28.830050
1400,0.033198,0.081649,9.878658,-0.000185,-0.001290,0.000538,3.633404,3.633404,-10.121103,28.830194
1401,0.011664,0.069088,9.875967,0.007272,0.001906,0.004799,3.633942,3.633942,-10.122794,28.831213
1402,0.029609,0.031404,9.876864,0.000881,-0.003421,0.004799,3.632487,3.632487,-10.124511,28.831602
1403,-0.007178,0.065499,9.894809,0.001946,0.006167,-0.006919,3.632317,3.632317,-10.121925,28.832628
1404,0.042170,0.046657,9.825721,0.000881,-0.000225,0.004799,3.632405,3.632405,-10.121144,28.832014
1405,0.046657,0.039479,9.844563,0.005142,0.007232,-0.003723,3.631881,3.631881,-10.120451,28.833221
1406,0.009870,0.068191,9.892118,-0.001250,0.005101,-0.001593,3.633237,3.633237,-10.118415,28.830561
1407,0.074471,0.090622,9.874172,0.000881,-0.004486,-0.006919,3.630708,3.630708,-10.118021,28.832119
1408,0.030506,0.102286,9.750353,-0.006577,-0.000225,0.003734,3.633680,3.633680,-10.118393,28.829294
1409,0.082546,0.048451,9.853536,-0.008707,0.004036,0.011191,3.634007,3.634007,-10.117188,28.828156
1410,0.045759,0.026917,9.882248,0.000881,-0.002356,0.006929,3.634209,3.634209,-10.118974,28.828623
1411,0.047554,0.099594,9.859817,-0.003381,0.004036,0.003734,3.634825,3.634825,-10.118760,28.828648
1412,0.003589,0.052937,9.884939,0.003011,0.002971,0.001603,3.635309,3.635309,-10.117782,28.826883
1413,-0.023328,0.074471,9.802393,-0.007642,-0.000225,-0.000528,3.635829,3.635829,-10.117237,28.826683
1414,0.061013,0.093313,9.936082,0.000881,-0.011943,0.006929,3.636786,3.636786,-10.118182,28.825680
1415,0.070882,0.055629,9.827516,0.001946,0.002971,-0.000528,3.636612,3.636612,-10.118376,28.825974
1416,0.021534,0.076266,9.851742,0.003011,0.008297,-0.007985,3.635140,3.635140,-10.117858,28.826847
1417,0.039479,0.032301,9.816749,-0.002315,0.004036,-0.001593,3.635407,3.635407,-10.116761,28.825724
1418,0.096005,0.026917,9.821235,0.010468,-0.002356,-0.001593,3.634885,3.634885,-10.117318,28.826435
1419,-0.020637,0.055629,9.814057,-0.006577,0.002971,0.001603,3.635456,3.635456,-10.118192,28.823185
1420,0.018842,0.032301,9.866995,-0.003381,-0.003421,-0.002658,3.635909,3.635909,-10.119277,28.820688
1421,0.015253,0.082546,9.870584,0.000881,0.002971,-0.000528,3.636586,3.636586,-10.118959,28.822292
1422,0.009870,0.109464,9.865200,0.000881,0.001906,-0.000528,3.636760,3.636760,-10.118784,28.820332
1423,0.090622,0.056526,9.874172,0.003011,-0.004486,0.004799,3.636272,3.636272,-10.118524,28.820911
1424,0.030506,0.047554,9.869686,0.000881,0.002971,-0.004789,3.634254,3.634254,-10.120491,28.823353
1425,0.088827,0.042170,9.881351,0.003011,-0.000225,-0.001593,3.632439,3.632439,-10.122846,28.823198
1426,0.052040,0.045759,9.836488,-0.000185,0.004036,0.004799,3.632840,3.632840,-10.122515,28.823141
1427,0.071780,0.025123,9.861611,-0.003381,-0.000225,-0.002658,3.633981,3.633981,-10.120363,28.822716
1428,0.033198,0.069985,9.885837,0.004076,-0.005552,-0.002658,3.633677,3.633677,-10.121039,28.821812
1429,0.010767,0.044862,9.845461,-0.009772,0.000840,0.007995,3.634999,3.634999,-10.119819,28.818909
1430,0.060115,0.036787,9.836488,-0.004446,-0.008747,0.000538,3.634287,3.634287,-10.120970,28.818445
1431,-0.019739,0.016150,9.821235,-0.004446,-0.005552,0.003734,3.634332,3.634332,-10.122530,28.817841
1432,0.053835,0.048451,9.801496,0.000881,0.004036,-0.001593,3.634001,3.634001,-10.122497,28.816448
1433,0.029609,0.045759,9.911857,0.007272,-0.002356,-0.003723,3.632855,3.632855,-10.123411,28.816547
1434,0.038582,0.103183,9.840975,0.006207,-0.004486,-0.002658,3.632238,3.632238,-10.123640,28.817532
1435,0.023328,0.056526,9.885837,-0.003381,-0.006617,0.003734,3.630809,3.630809,-10.126068,28.817556
1436,-0.008075,0.054732,9.871481,0.001946,0.006167,0.001603,3.632454,3.632454,-10.123775,28.816923
1437,0.043965,0.075369,9.859817,0.004076,0.000840,-0.001593,3.632622,3.632622,-10.122345,28.818729
1438,-0.002692,0.074471,9.847255,0.000881,-0.009813,-0.001593,3.630794,3.630794,-10.123720,28.818577
1439,0.000897,-0.000897,9.845461,0.001946,0.009363,0.003734,3.631485,3.631485,-10.124382,28.818230
1440,0.018842,0.069985,9.855330,-0.006577,0.000840,-0.002658,3.630989,3.630989,-10.125649,28.818571
1441,0.036787,0.045759,9.883145,0.000881,-0.000225,-0.001593,3.630248,3.630248,-10.124837,28.819084
